"Subject 
(name of deposit data)",g__[Eubacterium],g__[Prevotella],g__[Ruminococcus],g__1-68,g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Campylobacter,g__Catenibacterium,g__cc_115,g__Cetobacterium,g__Christensenella,g__Citrobacter,g__Cloacibacillus,g__Clostridium_Clostridiaceae,g__Clostridium_Lachnospiraceae,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Edwardsiella,g__Eggerthella,g__Enterococcus,g__Epulopiscium,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Fusobacterium,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Mucispirillum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__p-75-a5,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Providencia,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__rc4-4,g__RFN20,g__Rikenella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Serratia,g__Slackia,g__SMB53,g__Sphingomonas,g__Staphylococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Turicibacter,g__Veillonella,g__WAL_1855D,g__Weissella,age
Japanese366,0.0,0.0,0.154497663551401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020735981308411,0.0,0.0,0.0,0.053738317757009005,0.010806074766355,0.0,0.05023364485981299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09667056074766399,0.0,0.0,0.0,0.021320093457944,0.0,0.0,0.005841121495326999,0.014894859813084,0.01518691588785,0.129380841121495,0.0,0.0,0.008177570093458,0.0,0.0,0.0,0.018107476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518691588785,0.0,0.0,0.012266355140187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027453271028037,0.0,0.07856308411215,0.0,0.0,0.0,0.0,0.0,0.152453271028037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-109
Japanese367,0.0,0.0,0.02588996763754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622006472491909,0.051779935275081,0.0,0.078640776699029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077669902912619986,0.0,0.0,0.0,0.0,0.014886731391586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022006472491909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010032362459546999,0.0,0.0,0.023948220064725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912621359223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Japanese368,0.02786190187765,0.0,0.14354936402180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01847365233192,0.0,0.0,0.0,0.076014536644458,0.0,0.0,0.060266505148394996,0.0,0.0,0.0,0.0,0.0,0.0,0.043004239854634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04603270745003,0.0,0.0,0.0,0.009993943064809,0.0,0.0,0.011508176862508001,0.002422774076317,0.020290732889158003,0.06087219866747401,0.0,0.0,0.0,0.0,0.0,0.0,0.078134463961236,0.009085402786190001,0.0,0.0039370078740159995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020593579648698002,0.0,0.0,0.016959418534222,0.001514233797698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008479709267111,0.0,0.056935190793459,0.0,0.0,0.0,0.0,0.0,0.007268322228952,0.0,0.002422774076317,0.0,0.007268322228952,0.0,0.0,0.0,80-109
Japanese369,0.0,0.0,0.01019051838724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053389455028799,0.0,0.0,0.0,0.184980062029242,0.0,0.0,0.081745680106336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003544528134692,0.0,0.0,0.0,0.0,0.0,0.019273371732388002,0.0,0.0,0.0,0.0,0.0,0.0,0.021710234824989,0.0,0.06313690739920201,0.10744350908285301,0.0,0.0,0.020824102791316003,0.0,0.0,0.0,0.032122286220647,0.0,0.003101462117856,0.038325210456358005,0.019937970757643,0.00132919805051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886132033673,0.0,0.0,0.017501107665042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117190961453256,0.0,0.03300841825432,0.0,0.0,0.0,0.0,0.0,0.028356225077537003,0.0,0.0,0.0,0.0,0.005981391227293,0.0,0.0,80-109
Japanese370,0.010300044782803,0.0,0.008060904612629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030452306314375,0.0,0.0,0.0,0.031571876399462996,0.076802507836991,0.0,0.069637259292432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072548141513659,0.0,0.0,0.003582624272279,0.0,0.0,0.0,0.0,0.0,0.0,0.027541424093148,0.0,0.0,0.117107030900134,0.0,0.0,0.0,0.0,0.0,0.0,0.004926108374384,0.009628302731751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021943573667711998,0.0,0.0,0.004478280340349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13748320644872303,0.0,0.0,0.014330497089118,0.0,0.0,0.011195700850873,0.0,0.0,0.0,0.017913121361397,0.0,0.0,0.0,80-109
Japanese371,0.005224660397074,0.0,0.021159874608150005,0.0,0.0,0.008359456635319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208986415883,0.201149425287356,0.0,0.0,0.108411703239289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019853709508882,0.0,0.009926854754441,0.0,0.0,0.0,0.0,0.0,0.022727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.015935214211076,0.0,0.0,0.05773249738767,0.0,0.0,0.065308254963427,0.0,0.0,0.0,0.0,0.0,0.033176593521421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015673981191220003,0.0,0.010449320794148,0.0,0.0,0.019853709508882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183909997,0.0,0.0,0.0,0.007836990595611,0.0,0.18861024033437804,0.0,0.0,0.0,0.0,0.0,0.022204806687565,0.0,0.006792058516195999,0.0,0.007575757575758001,0.0,0.0,0.0,80-109
Japanese372,0.006375924509054,0.0,0.070645243560316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08161183371588901,0.003315480744708,0.0,0.230298393267023,0.0,0.0,0.0,0.0,0.041060953838307,0.0,0.0,0.0,0.0,0.0,0.0028054067839840004,0.0073960724305019996,0.0,0.0,0.0,0.0,0.077276205049732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046671767406274,0.0,0.0,0.06171894924764099,0.0,0.0,0.0,0.0,0.0,0.002040295842897,0.0,0.0,0.0,0.0,0.0,0.0,0.012496812037745001,0.0,0.0,0.0,0.0,0.015047181841366998,0.0,0.0,0.006630961489416,0.0043356286661570004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020402958428972,0.0,0.09308849783218599,0.0,0.0,0.0,0.0,0.0,0.008161183371589002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004734848484847999,0.0,0.0,0.0,0.012626262626263,0.035984848484847995,0.0,0.339330808080808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037878787878790005,0.0044191919191920006,0.0,0.0,0.0,0.0,0.11742424242424199,0.0,0.003156565656566,0.0,0.028093434343434,0.0,0.0,0.0,0.0,0.0,0.070707070707071,0.0,0.0,0.089646464646465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017992424242423997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065972222222222,0.0,0.019255050505051004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019677996422182,0.0,0.0,0.0,0.268634466308884,0.013416815742396998,0.0,0.082587954680978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038759689922479995,0.0,0.0,0.0,0.0,0.0,0.056350626118067994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906977,0.0,0.0,0.01520572450805,0.0,0.0,0.0,0.0,0.0,0.013118664281454999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029815146094219996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265056648777579,0.0,0.044424567680382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese375,0.0,0.0,0.04961832061068701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004089422028352999,0.0,0.0,0.0,0.062977099236641,0.039258451472192,0.0,0.18429661941112302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08942202835332598,0.0,0.0,0.002453653217012,0.017720828789531,0.0,0.0,0.0,0.0,0.0,0.14558342420937803,0.0,0.0,0.006543075245365,0.0,0.0,0.0,0.0,0.0,0.0038167938931300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013086150490731,0.0,0.0,0.009541984732824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022082878953107996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19683751363140603,0.0,0.017993456924755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese376,0.0,0.0,0.062232594321275994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075068066900039,0.16452742123687197,0.0,0.16647218980941197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154414624659665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014780241151303001,0.0,0.0,0.029171528588098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015558148580320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09957215091404101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013613380007779,0.0,0.0,0.0,20-60
Japanese377,0.0,0.0,0.013116236996833999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119855269109,0.033921302578018994,0.0,0.06965174129353201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162822252374491,0.0,0.0,0.008141112618725,0.009497964721845,0.0,0.0,0.0,0.0,0.0,0.08729081863410201,0.0,0.0,0.018543645409317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006331976481229999,0.0,0.0,0.029850746268657004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155585707824513,0.0,0.053821800090457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016282225237449,0.0,0.0,0.0,20-60
Japanese378,0.0,0.0,0.012554927809165001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020087884494663998,0.43816698053986103,0.0,0.110483364720652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038292529817954,0.0,0.0,0.0,0.021343377275581003,0.0,0.0,0.020087884494663998,0.0,0.0,0.01067168863779,0.0,0.0,0.048964218455744,0.0,0.0,0.0,0.0,0.0,0.0,0.178279974890144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015065913370998002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025737602008788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese379,0.0,0.0,0.043591654247391996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02645305514158,0.0,0.079359165424739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05849478390462,0.0,0.0,0.0,0.006333830104321999,0.0,0.0,0.0,0.0,0.0,0.004470938897168,0.0,0.0,0.028688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067809239940387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49180327868852397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese380,0.0,0.0,0.091944990176817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011787819253438,0.0,0.0,0.0,0.390176817288801,0.0,0.0,0.19921414538310397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035363457760309996,0.0,0.0,0.0,0.007072691552063001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015717092337920002,0.0,0.0,0.014145383104126002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141453831041257,0.0,0.011787819253438,0.0,0.0,0.0,0.0,0.0,0.02475442043222,0.0,0.0,0.0,0.013752455795678001,0.017681728880156997,0.0,0.0,20-60
Japanese381,0.0,0.0,0.041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012587412587413001,0.26153846153846105,0.0,0.078321678321678,0.0,0.0,0.0,0.0,0.0,0.0065268065268069995,0.0,0.0,0.0,0.0,0.0037296037296040002,0.0,0.0,0.0,0.0,0.0,0.021445221445221003,0.0,0.0,0.0,0.040093240093239994,0.0,0.0,0.0065268065268069995,0.0,0.0,0.034498834498835,0.0,0.0,0.129603729603729,0.0,0.0,0.0,0.0,0.0,0.0,0.013053613053613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14918414918414902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077855477855478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese382,0.072113289760349,0.0,0.040740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19302832244008702,0.0,0.0,0.07843137254902001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10435729847494501,0.0,0.0,0.0,0.010021786492375,0.0,0.0,0.0,0.0,0.283442265795207,0.012636165577341998,0.0,0.001960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105882352941176,0.0,0.001960784313725,0.0,0.0,0.0,0.0,0.0,0.017647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese383,0.0,0.0,0.09967320261437901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25272331154684,0.13752723311546802,0.0,0.10920479302832199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006808278867101999,0.0,0.0,0.0,0.0,0.0,0.04357298474945501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004357298474946,0.028050108932462004,0.0,0.0,0.021241830065359,0.0,0.0,0.0,0.0,0.0,0.007080610021785999,0.0,0.010076252723312001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015250544662308997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028050108932462004,0.0,0.0,0.0,0.010893246187364,0.0,0.0,0.0,20-60
Japanese384,0.022412838959602,0.0,0.18898727172108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048422800221360994,0.34919756502490307,0.0,0.065578306585501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030437188710570003,0.0,0.011344770337576,0.0,0.0,0.0,0.0,0.0,0.0027670171555059997,0.0,0.0,0.0,0.013004980630879999,0.0,0.0,0.027670171555064,0.0,0.08854454897620401,0.005257332595462001,0.0,0.006640841173214999,0.027670171555064,0.0,0.0,0.0,0.0,0.0,0.0,0.009407858328722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002490315439956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006087437742114001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027946873270613997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018539014941893,0.0,0.0,0.0,0.0,0.007747648035418,0.0,0.0,0-10
Japanese385,0.0,0.0,0.031459170013387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004685408299866,0.393574297188755,0.0,0.10977242302543501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037483266398929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106425702811244,0.0,0.0,0.025435073627845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053547523427040005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028112449799197005,0.0,0.075635876840696,0.0,0.0,0.0,0.0,0.0,0.017402945113788003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese386,0.0,0.0,0.099173553719008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01900826446281,0.16404958677685902,0.0,0.426033057851239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495867768595,0.0,0.0,0.0,0.0,0.0,0.080165289256198,0.0,0.0,0.0,0.019421487603306,0.0,0.0,0.0,0.0,0.0,0.021074380165288998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010330578512397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013636363636363998,0.0,0.0,0.0,0.012396694214876,0.0,0.053305785123967005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese387,0.0,0.0,0.032554847841472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26433121019108197,0.030431705590941,0.0,0.182944090587402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055909412597311,0.0,0.0,0.0,0.031847133757962005,0.0,0.0,0.0,0.0,0.0,0.065817409766454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098018400566171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017692852087757,0.0,0.007077140835103001,0.0,0.0,0.016277423920736,0.0,0.0,20-60
Japanese388,0.0,0.0,0.19261962692619602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012165450121655002,0.0,0.0,0.28588807785888004,0.0,0.0,0.0,0.0,0.043795620437956005,0.0,0.0,0.0,0.0,0.0,0.0,0.012165450121655002,0.0,0.0,0.0,0.0,0.05231143552311401,0.0,0.0,0.0,0.077453365774534,0.0,0.0,0.0,0.0,0.0,0.005271695052717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020275750202760003,0.0,0.0,0.06650446066504499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016220600162206,0.0,0.0,0.0,0.0,0.039740470397405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127450980392151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23039215686274497,0.0,0.01078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030392156862745,0.013725490196078001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02843137254902,0.0,0.0,20-60
Japanese390,0.0,0.0,0.06082036775106099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325318246110302,0.048090523338047995,0.0,0.207920792079207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008486562942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21074964639321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446958981612401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese391,0.0,0.0,0.034659820282413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080872913992298,0.21951219512195103,0.0,0.156611039794608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029525032092426004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123234916559691,0.0,0.0,0.041078305519897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18485237483953698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041078305519897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese392,0.005780346820808999,0.0,0.025048169556840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516377649325626,0.005780346820808999,0.0,0.059730250481696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040462427745665,0.0,0.0,0.0,0.0,0.12138728323699399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022157996146435002,0.0,0.0,0.0,0.0,0.0,0.019267822736031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12138728323699399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013487475915222001,0.0,0.0,0.0,0.0,0.0,20-60
